ds,y,DEWP,HUMI,PRES,TEMP,cbwd,Iws
2015/1/27 4:00,0.014098691,0.264705882,0.326530612,0.854545455,0.163934426,0,0.109236948
2015/1/27 5:00,0.01510574,0.264705882,0.326530612,0.836363636,0.163934426,0,0.112295992
2015/1/27 6:00,0.012084592,0.264705882,0.37755102,0.836363636,0.131147541,0,0.117645048
2015/1/27 7:00,0.010070493,0.264705882,0.37755102,0.854545455,0.131147541,0,0.122994104
2015/1/27 8:00,0.010070493,0.294117647,0.387755102,0.854545455,0.163934426,0,0.12834316
2015/1/27 9:00,0.01510574,0.279411765,0.275510204,0.872727273,0.213114754,0.666666667,0.004580022
2015/1/27 10:00,0.014098691,0.294117647,0.234693878,0.872727273,0.262295082,0,0.006101
2015/1/27 11:00,0.01510574,0.294117647,0.214285714,0.872727273,0.278688525,0,0.0145091
2015/1/27 12:00,0.009063444,0.294117647,0.214285714,0.854545455,0.278688525,0.666666667,0.006101
2015/1/27 13:00,0.013091641,0.294117647,0.204081633,0.836363636,0.295081967,0.666666667,0.012971033
2015/1/27 14:00,0.010070493,0.294117647,0.204081633,0.8,0.295081967,0.666666667,0.019841066
2015/1/27 15:00,0.013091641,0.279411765,0.163265306,0.8,0.31147541,0.666666667,0.025190122
2015/1/27 16:00,0.022155086,0.294117647,0.183673469,0.781818182,0.31147541,0.666666667,0.028249167
2015/1/27 17:00,0.027190332,0.294117647,0.204081633,0.781818182,0.295081967,0.666666667,0.029770144
2015/1/27 18:00,0.03121853,0.294117647,0.234693878,0.781818182,0.262295082,0.333333333,0.000751944
2015/1/27 19:00,0.047331319,0.279411765,0.214285714,0.8,0.262295082,1,0.002290011
2015/1/27 20:00,0.040281974,0.308823529,0.357142857,0.8,0.196721311,0,0.002290011
2015/1/27 21:00,0.042296073,0.338235294,0.397959184,0.8,0.213114754,0.333333333,0.000751944
2015/1/27 22:00,0.040281974,0.323529412,0.397959184,0.818181818,0.196721311,0,0.002290011
2015/1/27 23:00,0.039274924,0.323529412,0.397959184,0.818181818,0.196721311,0,0.007639067
2015/1/28 0:00,0.04632427,0.338235294,0.510204082,0.836363636,0.163934426,0,0.010698112
2015/1/28 1:00,0.025176234,0.323529412,0.306122449,0.836363636,0.245901639,0.333333333,0.000751944
2015/1/28 2:00,0.026183283,0.338235294,0.428571429,0.836363636,0.196721311,0.666666667,0.002290011
2015/1/28 3:00,0.010070493,0.323529412,0.306122449,0.8,0.245901639,0.666666667,0.010698112
2015/1/28 4:00,0.007049345,0.308823529,0.285714286,0.8,0.245901639,0.666666667,0.019106212
2015/1/28 5:00,0.008056395,0.308823529,0.306122449,0.8,0.229508197,0,0.004580022
2015/1/28 6:00,0.007049345,0.308823529,0.306122449,0.8,0.229508197,0.666666667,0.006101
2015/1/28 7:00,0.010070493,0.308823529,0.306122449,0.818181818,0.229508197,0.666666667,0.011450056
2015/1/28 8:00,0.01611279,0.308823529,0.306122449,0.818181818,0.229508197,0.666666667,0.016799111
2015/1/28 9:00,0.028197382,0.308823529,0.255102041,0.836363636,0.262295082,0.666666667,0.022148167
2015/1/28 10:00,0.019133938,0.308823529,0.234693878,0.836363636,0.278688525,0.666666667,0.030556268
2015/1/28 11:00,0.014098691,0.308823529,0.224489796,0.836363636,0.295081967,0.666666667,0.033615312
2015/1/28 12:00,0.017119839,0.294117647,0.183673469,0.818181818,0.31147541,0.333333333,0.002290011
2015/1/28 13:00,0.03021148,0.294117647,0.183673469,0.781818182,0.31147541,0.333333333,0.005349056
2015/1/28 14:00,0.032225579,0.294117647,0.183673469,0.763636364,0.31147541,1,0.004580022
2015/1/28 15:00,0.038267875,0.294117647,0.173469388,0.745454545,0.327868852,0.333333333,0.000751944
2015/1/28 16:00,0.048338369,0.294117647,0.183673469,0.745454545,0.31147541,0.333333333,0.003810989
2015/1/28 17:00,0.065458207,0.323529412,0.244897959,0.745454545,0.295081967,1,0.002290011
2015/1/28 18:00,0.084592145,0.338235294,0.265306122,0.745454545,0.295081967,1,0.005349056
2015/1/28 19:00,0.087613293,0.352941176,0.316326531,0.745454545,0.278688525,1,0.0084081
2015/1/28 20:00,0.100704935,0.367647059,0.346938776,0.745454545,0.278688525,1,0.011467145
2015/1/28 21:00,0.115810675,0.367647059,0.346938776,0.745454545,0.278688525,1,0.01452619
2015/1/28 22:00,0.118831823,0.382352941,0.408163265,0.745454545,0.262295082,1,0.017585235
2015/1/28 23:00,0.114803625,0.382352941,0.37755102,0.745454545,0.278688525,1,0.020644279
2015/1/29 0:00,0.117824773,0.382352941,0.37755102,0.727272727,0.278688525,1,0.025993335
2015/1/29 1:00,0.125881168,0.367647059,0.346938776,0.709090909,0.278688525,1,0.02905238
2015/1/29 2:00,0.111782477,0.382352941,0.37755102,0.709090909,0.278688525,1,0.030573357
2015/1/29 3:00,0.094662638,0.411764706,0.479591837,0.690909091,0.262295082,1,0.032094335
2015/1/29 4:00,0.098690836,0.455882353,0.571428571,0.690909091,0.278688525,1,0.040502435
2015/1/29 5:00,0.090634441,0.5,0.785714286,0.690909091,0.262295082,1,0.047372469
2015/1/29 6:00,0.09264854,0.5,0.785714286,0.690909091,0.262295082,1,0.052721524
2015/1/29 7:00,0.089627392,0.5,0.785714286,0.690909091,0.262295082,1,0.055780569
2015/1/29 8:00,0.082578046,0.5,0.785714286,0.690909091,0.262295082,1,0.058839614
2015/1/29 9:00,0.099697885,0.5,0.734693878,0.690909091,0.278688525,0,0.004580022
2015/1/29 10:00,0.114803625,0.5,0.62244898,0.709090909,0.31147541,0.333333333,0.002290011
2015/1/29 11:00,0.10775428,0.470588235,0.489795918,0.690909091,0.327868852,0,0.002290011
2015/1/29 12:00,0.047331319,0.411764706,0.306122449,0.672727273,0.360655738,0,0.009160044
2015/1/29 13:00,0.013091641,0.367647059,0.214285714,0.654545455,0.37704918,0,0.016030078
2015/1/29 14:00,0.011077543,0.338235294,0.163265306,0.654545455,0.393442623,0,0.028249167
2015/1/29 15:00,0.009063444,0.308823529,0.142857143,0.654545455,0.37704918,0,0.043527301
2015/1/29 16:00,0.008056395,0.294117647,0.132653061,0.654545455,0.37704918,0,0.06415449
2015/1/29 17:00,0.008056395,0.294117647,0.142857143,0.672727273,0.360655738,0,0.080953602
2015/1/29 18:00,0.014098691,0.294117647,0.173469388,0.690909091,0.327868852,0,0.096231735
2015/1/29 19:00,0.013091641,0.279411765,0.153061224,0.709090909,0.327868852,0,0.111509869
2015/1/29 20:00,0.011077543,0.264705882,0.153061224,0.727272727,0.31147541,0,0.128308981
2015/1/29 21:00,0.013091641,0.294117647,0.204081633,0.745454545,0.295081967,0,0.143587114
2015/1/29 22:00,0.010070493,0.308823529,0.234693878,0.763636364,0.278688525,0,0.157344271
2015/1/29 23:00,0.008056395,0.308823529,0.255102041,0.763636364,0.262295082,0,0.167273349
2015/1/30 0:00,0.004028197,0.294117647,0.255102041,0.781818182,0.245901639,0,0.174143382
2015/1/30 1:00,0.009063444,0.279411765,0.214285714,0.781818182,0.262295082,0,0.186362471
2015/1/30 2:00,0.007049345,0.279411765,0.234693878,0.781818182,0.245901639,0,0.196291549
2015/1/30 3:00,0.009063444,0.294117647,0.306122449,0.781818182,0.213114754,1,0.000751944
2015/1/30 4:00,0.010070493,0.294117647,0.326530612,0.781818182,0.196721311,0.333333333,0.000751944
2015/1/30 5:00,0.014098691,0.294117647,0.357142857,0.781818182,0.180327869,0,0.002290011
2015/1/30 6:00,0.011077543,0.294117647,0.387755102,0.8,0.163934426,0,0.007639067
2015/1/30 7:00,0.010070493,0.308823529,0.428571429,0.8,0.163934426,0,0.016047167
2015/1/30 8:00,0.011077543,0.308823529,0.357142857,0.836363636,0.196721311,0,0.024455268
2015/1/30 9:00,0.013091641,0.308823529,0.255102041,0.836363636,0.262295082,0,0.034384346
2015/1/30 10:00,0.009063444,0.308823529,0.255102041,0.836363636,0.262295082,0.666666667,0.006101
2015/1/30 11:00,0.011077543,0.308823529,0.234693878,0.854545455,0.278688525,0,0.004580022
2015/1/30 12:00,0.01510574,0.308823529,0.204081633,0.836363636,0.31147541,0,0.009929078
2015/1/30 13:00,0.009063444,0.279411765,0.153061224,0.818181818,0.327868852,0,0.015278134
2015/1/30 14:00,0.01611279,0.264705882,0.142857143,0.8,0.327868852,0.333333333,0.002290011
2015/1/30 15:00,0.008056395,0.264705882,0.142857143,0.8,0.327868852,0.333333333,0.003810989
2015/1/30 16:00,0.008056395,0.264705882,0.12244898,0.781818182,0.344262295,1,0.002290011
2015/1/30 17:00,0.008056395,0.264705882,0.142857143,0.8,0.327868852,0.333333333,0.000751944
2015/1/30 18:00,0.01510574,0.294117647,0.204081633,0.8,0.295081967,0.666666667,0.002290011
2015/1/30 19:00,0.020140987,0.279411765,0.214285714,0.818181818,0.262295082,0.333333333,0
2015/1/30 20:00,0.005035247,0.279411765,0.183673469,0.854545455,0.295081967,0,0.006101
2015/1/30 21:00,0.006042296,0.294117647,0.204081633,0.872727273,0.295081967,0,0.012971033
2015/1/30 22:00,0.012084592,0.279411765,0.255102041,0.872727273,0.229508197,0.666666667,0.004580022
2015/1/30 23:00,0.009063444,0.294117647,0.275510204,0.872727273,0.229508197,0,0.006101
2015/1/31 0:00,0.008056395,0.294117647,0.306122449,0.872727273,0.213114754,0,0.011450056
2015/1/31 1:00,0.01611279,0.294117647,0.357142857,0.872727273,0.180327869,0,0.016799111
2015/1/31 2:00,0.026183283,0.294117647,0.357142857,0.872727273,0.180327869,0,0.022148167
2015/1/31 3:00,0.020140987,0.294117647,0.357142857,0.890909091,0.180327869,0,0.027497223
2015/1/31 4:00,0.011077543,0.279411765,0.255102041,0.872727273,0.229508197,0.666666667,0.004580022
2015/1/31 5:00,0.008056395,0.279411765,0.255102041,0.872727273,0.229508197,0.666666667,0.012988123
2015/1/31 6:00,0.011077543,0.279411765,0.255102041,0.872727273,0.229508197,0.666666667,0.019858156
2015/1/31 7:00,0.022155086,0.264705882,0.275510204,0.890909091,0.196721311,0.666666667,0.025207212
2015/1/31 8:00,0.01611279,0.279411765,0.275510204,0.890909091,0.213114754,0.666666667,0.032077245
2015/1/31 9:00,0.021148036,0.279411765,0.234693878,0.909090909,0.245901639,0.666666667,0.038947278
2015/1/31 10:00,0.025176234,0.279411765,0.183673469,0.909090909,0.295081967,0,0.006101
2015/1/31 11:00,0.019133938,0.25,0.132653061,0.890909091,0.31147541,0,0.011450056
2015/1/31 12:00,0.025176234,0.235294118,0.12244898,0.872727273,0.31147541,0.666666667,0.002290011
2015/1/31 13:00,0.017119839,0.25,0.102040816,0.854545455,0.360655738,0,0.004580022
2015/1/31 14:00,0.010070493,0.25,0.102040816,0.818181818,0.360655738,0,0.007639067
2015/1/31 15:00,0.019889224,0.25,0.091836735,0.818181818,0.37704918,0.333333333,0.002290011
2015/1/31 16:00,0.029707956,0.25,0.091836735,0.8,0.37704918,0.333333333,0.003810989
2015/1/31 17:00,0.039526687,0.235294118,0.112244898,0.8,0.327868852,1,0.002290011
2015/1/31 18:00,0.049345418,0.308823529,0.224489796,0.818181818,0.295081967,1,0.003810989
2015/1/31 19:00,0.073514602,0.279411765,0.153061224,0.818181818,0.327868852,1,0.010681022
2015/1/31 20:00,0.089627392,0.294117647,0.173469388,0.836363636,0.327868852,1,0.013740067
2015/1/31 21:00,0.109768379,0.294117647,0.173469388,0.836363636,0.327868852,0.333333333,0.002290011
2015/1/31 22:00,0.110775428,0.338235294,0.367346939,0.836363636,0.229508197,0.333333333,0.003810989
2015/1/31 23:00,0.129909366,0.338235294,0.428571429,0.818181818,0.196721311,0.666666667,0.000751944
2015/2/1 0:00,0.112789527,0.338235294,0.397959184,0.818181818,0.213114754,0.666666667,0.002272921
2015/2/1 1:00,0.143001007,0.323529412,0.428571429,0.836363636,0.180327869,0,0.002290011
2015/2/1 2:00,0.13796576,0.323529412,0.428571429,0.836363636,0.180327869,0,0.007639067
2015/2/1 3:00,0.118831823,0.323529412,0.469387755,0.818181818,0.163934426,0,0.010698112
2015/2/1 4:00,0.072507553,0.308823529,0.428571429,0.818181818,0.163934426,0,0.013757156
2015/2/1 5:00,0.039274924,0.308823529,0.459183673,0.818181818,0.147540984,0,0.016816201
2015/2/1 6:00,0.043303122,0.308823529,0.428571429,0.8,0.163934426,0,0.019875246
2015/2/1 7:00,0.036253776,0.323529412,0.469387755,0.8,0.163934426,0,0.025224301
2015/2/1 8:00,0.038267875,0.323529412,0.397959184,0.818181818,0.196721311,0,0.030573357
2015/2/1 9:00,0.038267875,0.323529412,0.306122449,0.818181818,0.245901639,0,0.033632402
2015/2/1 10:00,0.043303122,0.323529412,0.244897959,0.818181818,0.295081967,0.666666667,0.006101
2015/2/1 11:00,0.036253776,0.279411765,0.163265306,0.818181818,0.31147541,0,0.002290011
2015/2/1 12:00,0.033232628,0.294117647,0.183673469,0.818181818,0.31147541,0.333333333,0.000751944
2015/2/1 13:00,0.03021148,0.294117647,0.173469388,0.781818182,0.327868852,0.333333333,0.003810989
2015/2/1 14:00,0.040281974,0.294117647,0.142857143,0.763636364,0.360655738,0.333333333,0.005331966
2015/2/1 15:00,0.068479355,0.279411765,0.132653061,0.763636364,0.360655738,1,0.002290011
2015/2/1 16:00,0.084592145,0.294117647,0.142857143,0.763636364,0.360655738,0.333333333,0.002290011
2015/2/1 17:00,0.117824773,0.308823529,0.173469388,0.763636364,0.344262295,1,0.000751944
2015/2/1 18:00,0.128902316,0.308823529,0.183673469,0.763636364,0.327868852,1,0.002272921
2015/2/1 19:00,0.120845921,0.338235294,0.285714286,0.763636364,0.278688525,1,0.003793899
2015/2/1 20:00,0.124874119,0.382352941,0.408163265,0.781818182,0.262295082,0.333333333,0.000751944
2015/2/1 21:00,0.135951662,0.382352941,0.408163265,0.781818182,0.262295082,0.333333333,0.002272921
2015/2/1 22:00,0.13897281,0.382352941,0.43877551,0.781818182,0.245901639,0.666666667,0.000751944
2015/2/1 23:00,0.145015106,0.382352941,0.479591837,0.781818182,0.229508197,1,0.002290011
2015/2/2 0:00,0.148036254,0.367647059,0.408163265,0.781818182,0.245901639,0.333333333,0.000751944
2015/2/2 1:00,0.18529708,0.352941176,0.397959184,0.781818182,0.229508197,0.333333333,0.002272921
2015/2/2 2:00,0.283987915,0.367647059,0.469387755,0.781818182,0.213114754,0.333333333,0.003793899
2015/2/2 3:00,0.266868077,0.367647059,0.510204082,0.781818182,0.196721311,0,0.000751944
2015/2/2 4:00,0.225579053,0.352941176,0.551020408,0.763636364,0.163934426,0.333333333,0.000751944
2015/2/2 5:00,0.131923464,0.352941176,0.510204082,0.763636364,0.180327869,0,0.000751944
2015/2/2 6:00,0.080563948,0.352941176,0.510204082,0.763636364,0.180327869,0,0.003810989
2015/2/2 7:00,0.079556898,0.352941176,0.551020408,0.763636364,0.163934426,0,0.006870033
2015/2/2 8:00,0.07653575,0.352941176,0.469387755,0.763636364,0.196721311,0.333333333,0.000751944
2015/2/2 9:00,0.090634441,0.352941176,0.367346939,0.781818182,0.245901639,0,0.004580022
2015/2/2 10:00,0.109768379,0.352941176,0.316326531,0.781818182,0.278688525,0,0.007639067
2015/2/2 11:00,0.115810675,0.323529412,0.204081633,0.781818182,0.327868852,0,0.010698112
2015/2/2 12:00,0.132930514,0.338235294,0.204081633,0.763636364,0.344262295,0,0.013757156
2015/2/2 13:00,0.144008056,0.338235294,0.204081633,0.745454545,0.344262295,0.333333333,0.000751944
2015/2/2 14:00,0.152064451,0.352941176,0.214285714,0.745454545,0.360655738,0.333333333,0.003810989
2015/2/2 15:00,0.167170191,0.352941176,0.214285714,0.727272727,0.360655738,0.333333333,0.006870033
2015/2/2 16:00,0.182275932,0.367647059,0.234693878,0.727272727,0.360655738,1,0.002290011
2015/2/2 17:00,0.19939577,0.367647059,0.255102041,0.727272727,0.344262295,0.333333333,0.000751944
2015/2/2 18:00,0.218529708,0.411764706,0.37755102,0.745454545,0.31147541,0.666666667,0.002290011
2015/2/2 19:00,0.162134945,0.367647059,0.275510204,0.745454545,0.327868852,0.333333333,0.000751944
2015/2/2 20:00,0.151057402,0.382352941,0.295918367,0.763636364,0.327868852,1,0.002290011
2015/2/2 21:00,0.118831823,0.441176471,0.357142857,0.763636364,0.360655738,1,0.012219089
2015/2/2 22:00,0.134944612,0.529411765,0.734693878,0.781818182,0.31147541,1,0.019089122
2015/2/2 23:00,0.108761329,0.544117647,0.857142857,0.763636364,0.295081967,1,0.022148167
2015/2/3 0:00,0.094662638,0.544117647,0.857142857,0.763636364,0.295081967,0.333333333,0.000751944
2015/2/3 1:00,0.124874119,0.544117647,0.918367347,0.745454545,0.278688525,0.333333333,0.002272921
2015/2/3 2:00,0.139979859,0.529411765,0.918367347,0.745454545,0.262295082,0.666666667,0.000751944
2015/2/3 3:00,0.153071501,0.529411765,0.918367347,0.745454545,0.262295082,0,0.002290011
2015/2/3 4:00,0.161127895,0.514705882,0.918367347,0.745454545,0.245901639,0,0.003810989
2015/2/3 5:00,0.195367573,0.5,0.918367347,0.745454545,0.229508197,0.333333333,0.000751944
2015/2/3 6:00,0.189325277,0.5,0.918367347,0.727272727,0.229508197,0.666666667,0.000751944
2015/2/3 7:00,0.190332326,0.514705882,0.918367347,0.745454545,0.245901639,0,0.000751944
2015/2/3 8:00,0.216515609,0.5,0.918367347,0.763636364,0.229508197,0,0.003810989
2015/2/3 9:00,0.224572004,0.529411765,0.857142857,0.763636364,0.278688525,0,0.006870033
2015/2/3 10:00,0.19939577,0.5,0.62244898,0.763636364,0.31147541,0,0.009929078
2015/2/3 11:00,0.13796576,0.441176471,0.387755102,0.745454545,0.344262295,0,0.012988123
2015/2/3 12:00,0.09264854,0.455882353,0.336734694,0.745454545,0.393442623,0,0.016047167
2015/2/3 13:00,0.065458207,0.455882353,0.285714286,0.727272727,0.426229508,0,0.019106212
2015/2/3 14:00,0.062437059,0.455882353,0.265306122,0.709090909,0.442622951,0,0.02903529
2015/2/3 15:00,0.051359517,0.441176471,0.244897959,0.690909091,0.442622951,0,0.041254379
2015/2/3 16:00,0.039274925,0.426470588,0.224489796,0.690909091,0.442622951,0,0.055011536
2015/2/3 17:00,0.027190332,0.411764706,0.224489796,0.690909091,0.426229508,0,0.067230625
2015/2/3 18:00,0.021148036,0.382352941,0.204081633,0.690909091,0.409836066,0,0.080987781
2015/2/3 19:00,0.014098691,0.352941176,0.163265306,0.709090909,0.409836066,0,0.090916859
2015/2/3 20:00,0.025176234,0.367647059,0.193877551,0.709090909,0.393442623,0,0.100845937
2015/2/3 21:00,0.018126888,0.323529412,0.163265306,0.727272727,0.37704918,0,0.121473127
2015/2/3 22:00,0.01611279,0.323529412,0.193877551,0.745454545,0.344262295,0,0.140579339
2015/2/3 23:00,0.014098691,0.338235294,0.244897959,0.763636364,0.31147541,0,0.154336495
2015/2/4 0:00,0.017119839,0.367647059,0.295918367,0.763636364,0.31147541,0,0.169614629
2015/2/4 1:00,0.011077543,0.367647059,0.316326531,0.763636364,0.295081967,0,0.183371785
2015/2/4 2:00,0.013091641,0.367647059,0.316326531,0.763636364,0.295081967,0,0.197128941
2015/2/4 3:00,0.010070493,0.367647059,0.346938776,0.763636364,0.278688525,0,0.205537042
2015/2/4 4:00,0.008056395,0.367647059,0.316326531,0.763636364,0.295081967,0,0.220815176
2015/2/4 5:00,0.009063444,0.352941176,0.285714286,0.763636364,0.295081967,0,0.239921388
2015/2/4 6:00,0.007049345,0.352941176,0.316326531,0.763636364,0.278688525,0,0.255199521
2015/2/4 7:00,0.008056395,0.352941176,0.316326531,0.763636364,0.278688525,0,0.2651286
2015/2/4 8:00,0.012084592,0.367647059,0.316326531,0.763636364,0.295081967,0,0.275057678
2015/2/4 9:00,0.01510574,0.338235294,0.244897959,0.763636364,0.31147541,0,0.284986756
2015/2/4 10:00,0.014098691,0.338235294,0.204081633,0.763636364,0.344262295,0,0.291856789
2015/2/4 11:00,0.011077543,0.338235294,0.193877551,0.763636364,0.360655738,0,0.298726822
2015/2/4 12:00,0.017119839,0.338235294,0.193877551,0.745454545,0.360655738,0,0.310945911
2015/2/4 13:00,0.010070493,0.338235294,0.173469388,0.709090909,0.37704918,0,0.324703068
2015/2/4 14:00,0.012084592,0.338235294,0.163265306,0.690909091,0.393442623,0,0.336922157
2015/2/4 15:00,0.009063444,0.352941176,0.163265306,0.672727273,0.409836066,0,0.349141246
2015/2/4 16:00,0.008056395,0.352941176,0.163265306,0.672727273,0.409836066,0,0.359070324
2015/2/4 17:00,0.010070493,0.382352941,0.204081633,0.690909091,0.409836066,0,0.37282748
2015/2/4 18:00,0.006042296,0.352941176,0.193877551,0.709090909,0.37704918,0,0.385046569
2015/2/4 19:00,0.009063444,0.382352941,0.275510204,0.745454545,0.344262295,0,0.394975647
2015/2/4 20:00,0.009063444,0.367647059,0.255102041,0.763636364,0.344262295,0,0.408732804
2015/2/4 21:00,0.005035247,0.367647059,0.275510204,0.781818182,0.327868852,0,0.417140904
2015/2/4 22:00,0.004028197,0.367647059,0.275510204,0.781818182,0.327868852,0,0.43089806
2015/2/4 23:00,0.004028197,0.367647059,0.275510204,0.781818182,0.327868852,0,0.443117149
2015/2/5 0:00,0.003021148,0.397058824,0.346938776,0.8,0.31147541,0,0.45152525
2015/2/5 1:00,0.006042296,0.397058824,0.346938776,0.8,0.31147541,0,0.463744339
2015/2/5 2:00,0.007049345,0.382352941,0.316326531,0.8,0.31147541,0,0.473673417
2015/2/5 3:00,0.005035247,0.397058824,0.346938776,0.781818182,0.31147541,0,0.483602495
2015/2/5 4:00,0.006042296,0.382352941,0.346938776,0.781818182,0.295081967,0,0.493531573
2015/2/5 5:00,0.009063444,0.382352941,0.346938776,0.781818182,0.295081967,0,0.501939674
2015/2/5 6:00,0.010070493,0.382352941,0.408163265,0.781818182,0.262295082,0.333333333,0.000751944
2015/2/5 7:00,0.01611279,0.382352941,0.520408163,0.781818182,0.213114754,0.666666667,0.002290011
2015/2/5 8:00,0.01611279,0.397058824,0.37755102,0.8,0.295081967,0,0.002290011
2015/2/5 9:00,0.01510574,0.382352941,0.295918367,0.8,0.327868852,0.333333333,0.000751944
2015/2/5 10:00,0.014098691,0.367647059,0.214285714,0.8,0.37704918,0,0.004580022
2015/2/5 11:00,0.012084592,0.382352941,0.214285714,0.781818182,0.393442623,0,0.012988123
2015/2/5 12:00,0.014098691,0.367647059,0.183673469,0.763636364,0.409836066,0,0.021396223
2015/2/5 13:00,0.023162135,0.382352941,0.183673469,0.727272727,0.426229508,0,0.031325301
2015/2/5 14:00,0.028197382,0.382352941,0.173469388,0.709090909,0.442622951,0,0.041254379
2015/2/5 15:00,0.027190332,0.382352941,0.163265306,0.690909091,0.459016393,0,0.051183457
2015/2/5 16:00,0.037260826,0.382352941,0.173469388,0.672727273,0.442622951,1,0.007639067
2015/2/5 17:00,0.045317221,0.397058824,0.183673469,0.672727273,0.442622951,1,0.0145091
2015/2/5 18:00,0.050352467,0.397058824,0.224489796,0.672727273,0.409836066,1,0.021379134
2015/2/5 19:00,0.057401813,0.382352941,0.204081633,0.672727273,0.409836066,1,0.028249167
2015/2/5 20:00,0.059415911,0.397058824,0.224489796,0.672727273,0.409836066,1,0.036657267
2015/2/5 21:00,0.064451158,0.397058824,0.224489796,0.672727273,0.409836066,1,0.043527301
2015/2/5 22:00,0.062437059,0.397058824,0.234693878,0.672727273,0.393442623,1,0.050397334
2015/2/5 23:00,0.059415911,0.382352941,0.234693878,0.654545455,0.37704918,0,0.006101
2015/2/6 0:00,0.054380665,0.411764706,0.448979592,0.654545455,0.278688525,0.666666667,0.000751944
2015/2/6 1:00,0.052366566,0.411764706,0.479591837,0.636363636,0.262295082,1,0.000751944
2015/2/6 2:00,0.057401813,0.411764706,0.520408163,0.636363636,0.245901639,0.333333333,0
2015/2/6 3:00,0.088620342,0.397058824,0.56122449,0.618181818,0.213114754,0.666666667,0.000751944
2015/2/6 4:00,0.104733132,0.411764706,0.520408163,0.6,0.245901639,0,0.002290011
2015/2/6 5:00,0.090634441,0.397058824,0.520408163,0.6,0.229508197,0,0.003810989
2015/2/6 6:00,0.097683787,0.397058824,0.56122449,0.581818182,0.213114754,0,0.006870033
2015/2/6 7:00,0.09264854,0.397058824,0.520408163,0.581818182,0.229508197,0,0.009929078
2015/2/6 8:00,0.095669688,0.397058824,0.479591837,0.6,0.245901639,0,0.012988123
2015/2/6 9:00,0.072507553,0.397058824,0.326530612,0.6,0.327868852,0,0.016047167
2015/2/6 10:00,0.044310171,0.397058824,0.275510204,0.6,0.360655738,0,0.019106212
2015/2/6 11:00,0.041289023,0.397058824,0.204081633,0.6,0.426229508,0,0.022165257
2015/2/6 12:00,0.033232628,0.397058824,0.173469388,0.563636364,0.459016393,0,0.027514313
2015/2/6 13:00,0.032225579,0.382352941,0.142857143,0.545454545,0.475409836,0,0.032863368
2015/2/6 14:00,0.035246727,0.382352941,0.132653061,0.527272727,0.491803279,0,0.039733402
2015/2/6 15:00,0.060422961,0.367647059,0.12244898,0.527272727,0.491803279,0,0.046603435
2015/2/6 16:00,0.09264854,0.382352941,0.132653061,0.509090909,0.491803279,0,0.053473468
2015/2/6 17:00,0.090634441,0.411764706,0.173469388,0.527272727,0.475409836,1,0.006101
2015/2/6 18:00,0.10775428,0.397058824,0.183673469,0.527272727,0.442622951,0.333333333,0.006101
2015/2/6 19:00,0.086606244,0.397058824,0.204081633,0.527272727,0.426229508,1,0.004580022
2015/2/6 20:00,0.089627392,0.397058824,0.204081633,0.545454545,0.426229508,1,0.009929078
2015/2/6 21:00,0.098690836,0.397058824,0.295918367,0.545454545,0.344262295,0.333333333,0.000751944
2015/2/6 22:00,0.085599194,0.411764706,0.448979592,0.563636364,0.278688525,0.333333333,0.002272921
2015/2/6 23:00,0.048338369,0.411764706,0.448979592,0.581818182,0.278688525,0,0.002290011
2015/2/7 0:00,0.023162135,0.411764706,0.357142857,0.581818182,0.327868852,0,0.007639067
2015/2/7 1:00,0.011077543,0.411764706,0.37755102,0.6,0.31147541,0,0.0145091
2015/2/7 2:00,0.006042296,0.426470588,0.418367347,0.6,0.31147541,0,0.019858156
2015/2/7 3:00,0.003021148,0.411764706,0.37755102,0.6,0.31147541,0.666666667,0.006101
2015/2/7 4:00,0.004028197,0.397058824,0.295918367,0.618181818,0.344262295,0,0.007639067
2015/2/7 5:00,0.007049345,0.397058824,0.346938776,0.636363636,0.31147541,0,0.016047167
2015/2/7 6:00,0.006042296,0.367647059,0.275510204,0.654545455,0.327868852,0,0.022917201
2015/2/7 7:00,0.009063444,0.367647059,0.275510204,0.672727273,0.327868852,0,0.029787234
2015/2/7 8:00,0.007049345,0.367647059,0.275510204,0.690909091,0.327868852,0,0.038195335
2015/2/7 9:00,0.012084592,0.352941176,0.224489796,0.709090909,0.344262295,0,0.046603435
2015/2/7 10:00,0.014098691,0.352941176,0.224489796,0.727272727,0.344262295,0,0.051952491
2015/2/7 11:00,0.008056395,0.352941176,0.224489796,0.727272727,0.344262295,0.666666667,0.007639067
2015/2/7 12:00,0.007049345,0.352941176,0.224489796,0.727272727,0.344262295,0.666666667,0.0145091
2015/2/7 13:00,0.008056395,0.338235294,0.224489796,0.727272727,0.327868852,0.666666667,0.021379134
2015/2/7 14:00,0.011077543,0.323529412,0.193877551,0.727272727,0.344262295,0.666666667,0.029787234
2015/2/7 15:00,0.010070493,0.308823529,0.163265306,0.727272727,0.360655738,0.666666667,0.036657267
2015/2/7 16:00,0.005035247,0.294117647,0.142857143,0.727272727,0.360655738,0.666666667,0.043527301
2015/2/7 17:00,0.004028197,0.205882353,0.081632653,0.745454545,0.344262295,0,0.0145091
2015/2/7 18:00,0.005035247,0.205882353,0.102040816,0.763636364,0.31147541,0,0.029787234
2015/2/7 19:00,0.008056395,0.235294118,0.132653061,0.8,0.295081967,0,0.046586345
