unique_id,ds,Exogenous1,Exogenous2,Exogenous3,Exogenous4,Exogenous5,Exogenous6,week_day,day_0,day_1,day_2,day_3,day_4,day_5,day_6
BJ,2010-01-29 14:00:00,0.220588235,0.06122449,0.527272727,0.409836066,0.0,0.097017859,4,False,False,False,False,True,False,False
BJ,2010-01-29 15:00:00,0.220588235,0.06122449,0.527272727,0.409836066,0.0,0.110775015,4,False,False,False,False,True,False,False
BJ,2010-01-29 16:00:00,0.25,0.081632653,0.527272727,0.409836066,0.0,0.122994104,4,False,False,False,False,True,False,False
BJ,2010-01-29 17:00:00,0.264705882,0.102040816,0.527272727,0.393442623,0.0,0.132923182,4,False,False,False,False,True,False,False
BJ,2010-01-29 18:00:00,0.279411765,0.112244898,0.527272727,0.393442623,0.0,0.14285226,4,False,False,False,False,True,False,False
BJ,2010-01-29 19:00:00,0.294117647,0.12244898,0.527272727,0.393442623,0.0,0.152781338,4,False,False,False,False,True,False,False
BJ,2010-01-29 20:00:00,0.294117647,0.142857143,0.527272727,0.360655738,0.0,0.159651371,4,False,False,False,False,True,False,False
BJ,2010-01-29 21:00:00,0.294117647,0.142857143,0.527272727,0.360655738,0.0,0.166521405,4,False,False,False,False,True,False,False
BJ,2010-01-29 22:00:00,0.308823529,0.163265306,0.545454545,0.360655738,0.0,0.171870461,4,False,False,False,False,True,False,False
BJ,2010-01-29 23:00:00,0.308823529,0.163265306,0.527272727,0.360655738,0.0,0.180278561,4,False,False,False,False,True,False,False
BJ,2010-01-30 00:00:00,0.323529412,0.224489796,0.527272727,0.31147541,0.0,0.187148594,5,False,False,False,False,False,True,False
BJ,2010-01-30 01:00:00,0.323529412,0.224489796,0.527272727,0.31147541,0.0,0.195556695,5,False,False,False,False,False,True,False
BJ,2010-01-30 02:00:00,0.367647059,0.316326531,0.527272727,0.295081967,0.333333333,0.002290011,5,False,False,False,False,False,True,False
BJ,2010-01-30 03:00:00,0.367647059,0.346938776,0.527272727,0.278688525,0.0,0.000751944,5,False,False,False,False,False,True,False
BJ,2010-01-30 04:00:00,0.352941176,0.285714286,0.527272727,0.295081967,0.0,0.006101,5,False,False,False,False,False,True,False
BJ,2010-01-30 05:00:00,0.352941176,0.367346939,0.509090909,0.245901639,0.0,0.0145091,5,False,False,False,False,False,True,False
BJ,2010-01-30 06:00:00,0.367647059,0.43877551,0.527272727,0.229508197,0.333333333,0.000751944,5,False,False,False,False,False,True,False
BJ,2010-01-30 07:00:00,0.352941176,0.397959184,0.527272727,0.229508197,0.0,0.004580022,5,False,False,False,False,False,True,False
BJ,2010-01-30 08:00:00,0.367647059,0.469387755,0.545454545,0.213114754,0.333333333,0.000751944,5,False,False,False,False,False,True,False
BJ,2010-01-30 09:00:00,0.367647059,0.295918367,0.545454545,0.31147541,0.0,0.006101,5,False,False,False,False,False,True,False
BJ,2010-01-30 10:00:00,0.323529412,0.173469388,0.545454545,0.360655738,0.0,0.012971033,5,False,False,False,False,False,True,False
BJ,2010-01-30 11:00:00,0.279411765,0.112244898,0.527272727,0.393442623,0.0,0.021379134,5,False,False,False,False,False,True,False
BJ,2010-01-30 12:00:00,0.264705882,0.091836735,0.527272727,0.409836066,0.0,0.031308212,5,False,False,False,False,False,True,False
BJ,2010-01-30 13:00:00,0.264705882,0.081632653,0.509090909,0.426229508,0.0,0.043527301,5,False,False,False,False,False,True,False
BJ,2010-01-30 14:00:00,0.264705882,0.081632653,0.490909091,0.426229508,0.0,0.060326412,5,False,False,False,False,False,True,False
BJ,2010-01-30 15:00:00,0.25,0.071428571,0.490909091,0.426229508,0.0,0.077125523,5,False,False,False,False,False,True,False
BJ,2010-01-30 16:00:00,0.25,0.071428571,0.472727273,0.426229508,0.0,0.089344612,5,False,False,False,False,False,True,False
BJ,2010-01-30 17:00:00,0.264705882,0.091836735,0.490909091,0.409836066,0.0,0.099273691,5,False,False,False,False,False,True,False
BJ,2010-01-30 18:00:00,0.279411765,0.112244898,0.490909091,0.393442623,0.0,0.109202769,5,False,False,False,False,False,True,False
BJ,2010-01-30 19:00:00,0.279411765,0.112244898,0.509090909,0.393442623,0.0,0.119131847,5,False,False,False,False,False,True,False
BJ,2010-01-30 20:00:00,0.308823529,0.142857143,0.509090909,0.37704918,0.0,0.12600188,5,False,False,False,False,False,True,False
BJ,2010-01-30 21:00:00,0.308823529,0.132653061,0.527272727,0.393442623,0.0,0.132871913,5,False,False,False,False,False,True,False
BJ,2010-01-30 22:00:00,0.308823529,0.173469388,0.527272727,0.344262295,0.0,0.138220969,5,False,False,False,False,False,True,False
BJ,2010-01-30 23:00:00,0.323529412,0.193877551,0.545454545,0.344262295,0.0,0.143570025,5,False,False,False,False,False,True,False
BJ,2010-01-31 00:00:00,0.323529412,0.204081633,0.545454545,0.327868852,0.0,0.148919081,6,False,False,False,False,False,False,True
BJ,2010-01-31 01:00:00,0.323529412,0.204081633,0.545454545,0.327868852,0.0,0.154268136,6,False,False,False,False,False,False,True
BJ,2010-01-31 02:00:00,0.352941176,0.336734694,0.563636364,0.262295082,0.0,0.159617192,6,False,False,False,False,False,False,True
BJ,2010-01-31 03:00:00,0.367647059,0.346938776,0.563636364,0.278688525,0.0,0.162676237,6,False,False,False,False,False,False,True
BJ,2010-01-31 04:00:00,0.367647059,0.295918367,0.563636364,0.31147541,0.0,0.16954627,6,False,False,False,False,False,False,True
BJ,2010-01-31 05:00:00,0.338235294,0.224489796,0.581818182,0.327868852,0.0,0.179475348,6,False,False,False,False,False,False,True
BJ,2010-01-31 06:00:00,0.367647059,0.295918367,0.581818182,0.31147541,0.0,0.186345382,6,False,False,False,False,False,False,True
BJ,2010-01-31 07:00:00,0.323529412,0.224489796,0.618181818,0.31147541,0.0,0.193215415,6,False,False,False,False,False,False,True
BJ,2010-01-31 08:00:00,0.338235294,0.244897959,0.618181818,0.31147541,0.0,0.198564471,6,False,False,False,False,False,False,True
BJ,2010-01-31 09:00:00,0.338235294,0.204081633,0.636363636,0.344262295,0.0,0.205434504,6,False,False,False,False,False,False,True
BJ,2010-01-31 10:00:00,0.308823529,0.163265306,0.636363636,0.360655738,0.0,0.220712638,6,False,False,False,False,False,False,True
BJ,2010-01-31 11:00:00,0.308823529,0.142857143,0.636363636,0.37704918,0.0,0.235990772,6,False,False,False,False,False,False,True
BJ,2010-01-31 12:00:00,0.294117647,0.12244898,0.618181818,0.393442623,0.0,0.248209861,6,False,False,False,False,False,False,True
BJ,2010-01-31 13:00:00,0.338235294,0.163265306,0.6,0.393442623,0.666666667,0.006101,6,False,False,False,False,False,False,True
BJ,2010-01-31 14:00:00,0.323529412,0.132653061,0.6,0.409836066,0.666666667,0.011450056,6,False,False,False,False,False,False,True
BJ,2010-01-31 15:00:00,0.323529412,0.132653061,0.6,0.409836066,0.333333333,0.000751944,6,False,False,False,False,False,False,True
BJ,2010-01-31 16:00:00,0.323529412,0.153061224,0.6,0.393442623,1.0,0.002290011,6,False,False,False,False,False,False,True
BJ,2010-01-31 17:00:00,0.338235294,0.173469388,0.6,0.37704918,1.0,0.005349056,6,False,False,False,False,False,False,True
BJ,2010-01-31 18:00:00,0.338235294,0.224489796,0.6,0.327868852,0.666666667,0.002290011,6,False,False,False,False,False,False,True
BJ,2010-01-31 19:00:00,0.367647059,0.316326531,0.618181818,0.295081967,0.666666667,0.003810989,6,False,False,False,False,False,False,True
BJ,2010-01-31 20:00:00,0.397058824,0.37755102,0.618181818,0.295081967,0.333333333,0.000751944,6,False,False,False,False,False,False,True
BJ,2010-01-31 21:00:00,0.470588235,0.571428571,0.636363636,0.295081967,1.0,0.009160044,6,False,False,False,False,False,False,True
BJ,2010-01-31 22:00:00,0.485294118,0.673469388,0.654545455,0.278688525,1.0,0.017568145,6,False,False,False,False,False,False,True
BJ,2010-01-31 23:00:00,0.485294118,0.673469388,0.654545455,0.278688525,1.0,0.022917201,6,False,False,False,False,False,False,True
BJ,2010-02-01 00:00:00,0.470588235,0.673469388,0.654545455,0.262295082,1.0,0.025976245,0,True,False,False,False,False,False,False
BJ,2010-02-01 01:00:00,0.455882353,0.673469388,0.654545455,0.245901639,0.666666667,0.000751944,0,True,False,False,False,False,False,False
BJ,2010-02-01 02:00:00,0.455882353,0.673469388,0.654545455,0.245901639,0.666666667,0.002272921,0,True,False,False,False,False,False,False
BJ,2010-02-01 03:00:00,0.455882353,0.673469388,0.654545455,0.245901639,0.333333333,0.000751944,0,True,False,False,False,False,False,False
BJ,2010-02-01 04:00:00,0.455882353,0.673469388,0.636363636,0.245901639,1.0,0.000751944,0,True,False,False,False,False,False,False
BJ,2010-02-01 05:00:00,0.455882353,0.724489796,0.654545455,0.229508197,0.333333333,0.000751944,0,True,False,False,False,False,False,False
BJ,2010-02-01 06:00:00,0.441176471,0.612244898,0.654545455,0.245901639,1.0,0.000751944,0,True,False,False,False,False,False,False
BJ,2010-02-01 07:00:00,0.441176471,0.612244898,0.654545455,0.245901639,0.333333333,0.000751944,0,True,False,False,False,False,False,False
BJ,2010-02-01 08:00:00,0.441176471,0.724489796,0.672727273,0.213114754,0.666666667,0.000751944,0,True,False,False,False,False,False,False
BJ,2010-02-01 09:00:00,0.455882353,0.62244898,0.672727273,0.262295082,1.0,0.002290011,0,True,False,False,False,False,False,False
BJ,2010-02-01 10:00:00,0.455882353,0.571428571,0.672727273,0.278688525,0.333333333,0.000751944,0,True,False,False,False,False,False,False
BJ,2010-02-01 11:00:00,0.455882353,0.530612245,0.672727273,0.295081967,1.0,0.002290011,0,True,False,False,False,False,False,False
BJ,2010-02-01 12:00:00,0.441176471,0.448979592,0.654545455,0.31147541,1.0,0.010698112,0,True,False,False,False,False,False,False
BJ,2010-02-01 13:00:00,0.411764706,0.37755102,0.636363636,0.31147541,1.0,0.017568145,0,True,False,False,False,False,False,False
BJ,2010-02-01 14:00:00,0.382352941,0.295918367,0.636363636,0.327868852,1.0,0.024438178,0,True,False,False,False,False,False,False
BJ,2010-02-01 15:00:00,0.382352941,0.316326531,0.618181818,0.31147541,1.0,0.027497223,0,True,False,False,False,False,False,False
BJ,2010-02-01 16:00:00,0.411764706,0.37755102,0.636363636,0.31147541,1.0,0.032846279,0,True,False,False,False,False,False,False
BJ,2010-02-01 17:00:00,0.441176471,0.489795918,0.618181818,0.295081967,1.0,0.035905323,0,True,False,False,False,False,False,False
BJ,2010-02-01 18:00:00,0.455882353,0.571428571,0.636363636,0.278688525,1.0,0.038964368,0,True,False,False,False,False,False,False
BJ,2010-02-01 19:00:00,0.441176471,0.530612245,0.636363636,0.278688525,1.0,0.044313424,0,True,False,False,False,False,False,False
BJ,2010-02-01 20:00:00,0.441176471,0.612244898,0.654545455,0.245901639,1.0,0.051183457,0,True,False,False,False,False,False,False
BJ,2010-02-01 21:00:00,0.441176471,0.663265306,0.654545455,0.229508197,1.0,0.058053491,0,True,False,False,False,False,False,False
BJ,2010-02-01 22:00:00,0.441176471,0.663265306,0.654545455,0.229508197,1.0,0.066461591,0,True,False,False,False,False,False,False
BJ,2010-02-01 23:00:00,0.426470588,0.724489796,0.654545455,0.196721311,1.0,0.069520636,0,True,False,False,False,False,False,False
BJ,2010-02-02 00:00:00,0.441176471,0.785714286,0.672727273,0.196721311,1.0,0.07257968,1,False,True,False,False,False,False,False
BJ,2010-02-02 01:00:00,0.426470588,0.775510204,0.672727273,0.180327869,0.333333333,0.000751944,1,False,True,False,False,False,False,False
BJ,2010-02-02 02:00:00,0.426470588,0.846938776,0.672727273,0.163934426,0.333333333,0.001520978,1,False,True,False,False,False,False,False
BJ,2010-02-02 03:00:00,0.426470588,0.918367347,0.672727273,0.147540984,0.666666667,0.002290011,1,False,True,False,False,False,False,False
BJ,2010-02-02 04:00:00,0.411764706,0.846938776,0.672727273,0.147540984,0.333333333,0.000751944,1,False,True,False,False,False,False,False
BJ,2010-02-02 05:00:00,0.397058824,0.846938776,0.672727273,0.131147541,0.666666667,0.000751944,1,False,True,False,False,False,False,False
BJ,2010-02-02 06:00:00,0.426470588,0.846938776,0.672727273,0.163934426,0.333333333,0.000751944,1,False,True,False,False,False,False,False
BJ,2010-02-02 07:00:00,0.426470588,0.775510204,0.672727273,0.180327869,1.0,0.000751944,1,False,True,False,False,False,False,False
BJ,2010-02-02 08:00:00,0.441176471,0.785714286,0.690909091,0.196721311,0.0,0.002290011,1,False,True,False,False,False,False,False
BJ,2010-02-02 09:00:00,0.382352941,0.520408163,0.690909091,0.213114754,0.666666667,0.007639067,1,False,True,False,False,False,False,False
BJ,2010-02-02 10:00:00,0.323529412,0.336734694,0.690909091,0.229508197,0.666666667,0.017568145,1,False,True,False,False,False,False,False
BJ,2010-02-02 11:00:00,0.294117647,0.234693878,0.690909091,0.262295082,0.666666667,0.024438178,1,False,True,False,False,False,False,False
BJ,2010-02-02 12:00:00,0.294117647,0.214285714,0.672727273,0.278688525,0.666666667,0.027497223,1,False,True,False,False,False,False,False
BJ,2010-02-02 13:00:00,0.294117647,0.204081633,0.672727273,0.295081967,0.666666667,0.030556268,1,False,True,False,False,False,False,False
BJ,2010-02-02 14:00:00,0.294117647,0.183673469,0.654545455,0.31147541,0.333333333,0.002290011,1,False,True,False,False,False,False,False
BJ,2010-02-02 15:00:00,0.264705882,0.153061224,0.654545455,0.31147541,0.333333333,0.003810989,1,False,True,False,False,False,False,False
BJ,2010-02-02 16:00:00,0.264705882,0.142857143,0.654545455,0.327868852,0.333333333,0.005331966,1,False,True,False,False,False,False,False
BJ,2010-02-02 17:00:00,0.308823529,0.234693878,0.654545455,0.278688525,0.666666667,0.002290011,1,False,True,False,False,False,False,False
BJ,2010-02-02 18:00:00,0.294117647,0.255102041,0.672727273,0.245901639,0.0,0.004580022,1,False,True,False,False,False,False,False
BJ,2010-02-02 19:00:00,0.279411765,0.214285714,0.690909091,0.262295082,0.0,0.006101,1,False,True,False,False,False,False,False
BJ,2010-02-02 20:00:00,0.308823529,0.326530612,0.690909091,0.213114754,0.333333333,0.000751944,1,False,True,False,False,False,False,False
BJ,2010-02-02 21:00:00,0.352941176,0.469387755,0.690909091,0.196721311,0.666666667,0.000751944,1,False,True,False,False,False,False,False
BJ,2010-02-02 22:00:00,0.279411765,0.255102041,0.709090909,0.229508197,0.0,0.002290011,1,False,True,False,False,False,False,False
BJ,2010-02-02 23:00:00,0.308823529,0.387755102,0.709090909,0.180327869,0.0,0.007639067,1,False,True,False,False,False,False,False
BJ,2010-02-03 00:00:00,0.294117647,0.357142857,0.709090909,0.180327869,0.0,0.012988123,2,False,False,True,False,False,False,False
BJ,2010-02-03 01:00:00,0.279411765,0.326530612,0.709090909,0.180327869,0.333333333,0.000751944,2,False,False,True,False,False,False,False
BJ,2010-02-03 02:00:00,0.323529412,0.5,0.709090909,0.147540984,0.666666667,0.000751944,2,False,False,True,False,False,False,False
BJ,2010-02-03 03:00:00,0.338235294,0.551020408,0.709090909,0.147540984,0.333333333,0.000751944,2,False,False,True,False,False,False,False
BJ,2010-02-03 04:00:00,0.338235294,0.653061224,0.709090909,0.114754098,1.0,0.000751944,2,False,False,True,False,False,False,False
BJ,2010-02-03 05:00:00,0.338235294,0.704081633,0.709090909,0.098360656,0.0,0.002290011,2,False,False,True,False,False,False,False
BJ,2010-02-03 06:00:00,0.338235294,0.704081633,0.709090909,0.098360656,0.0,0.007639067,2,False,False,True,False,False,False,False
BJ,2010-02-03 07:00:00,0.308823529,0.5,0.709090909,0.131147541,0.333333333,0.000751944,2,False,False,True,False,False,False,False
BJ,2010-02-03 08:00:00,0.323529412,0.551020408,0.709090909,0.131147541,0.333333333,0.001520978,2,False,False,True,False,False,False,False
BJ,2010-02-03 09:00:00,0.323529412,0.428571429,0.709090909,0.180327869,0.0,0.002290011,2,False,False,True,False,False,False,False
BJ,2010-02-03 10:00:00,0.308823529,0.285714286,0.709090909,0.245901639,0.666666667,0.004580022,2,False,False,True,False,False,False,False
BJ,2010-02-03 11:00:00,0.294117647,0.214285714,0.709090909,0.278688525,0.0,0.007639067,2,False,False,True,False,False,False,False
BJ,2010-02-03 12:00:00,0.264705882,0.153061224,0.690909091,0.31147541,0.0,0.019858156,2,False,False,True,False,False,False,False
BJ,2010-02-03 13:00:00,0.25,0.12244898,0.654545455,0.327868852,0.0,0.032077245,2,False,False,True,False,False,False,False
BJ,2010-02-03 14:00:00,0.235294118,0.112244898,0.636363636,0.327868852,0.0,0.047355379,2,False,False,True,False,False,False,False
BJ,2010-02-03 15:00:00,0.220588235,0.091836735,0.636363636,0.344262295,0.0,0.062633513,2,False,False,True,False,False,False,False
BJ,2010-02-03 16:00:00,0.264705882,0.12244898,0.636363636,0.344262295,0.0,0.079432624,2,False,False,True,False,False,False,False
BJ,2010-02-03 17:00:00,0.279411765,0.153061224,0.636363636,0.327868852,0.0,0.091651713,2,False,False,True,False,False,False,False
BJ,2010-02-03 18:00:00,0.264705882,0.142857143,0.636363636,0.327868852,0.0,0.100059814,2,False,False,True,False,False,False,False
BJ,2010-02-03 19:00:00,0.338235294,0.244897959,0.654545455,0.31147541,0.0,0.106929847,2,False,False,True,False,False,False,False
BJ,2010-02-03 20:00:00,0.294117647,0.255102041,0.654545455,0.245901639,0.333333333,0.000751944,2,False,False,True,False,False,False,False
BJ,2010-02-03 21:00:00,0.294117647,0.275510204,0.672727273,0.229508197,0.0,0.002290011,2,False,False,True,False,False,False,False
BJ,2010-02-03 22:00:00,0.279411765,0.275510204,0.672727273,0.213114754,0.0,0.007639067,2,False,False,True,False,False,False,False
BJ,2010-02-03 23:00:00,0.279411765,0.295918367,0.672727273,0.196721311,0.333333333,0.0,2,False,False,True,False,False,False,False
BJ,2010-02-04 00:00:00,0.279411765,0.295918367,0.672727273,0.196721311,0.0,0.002290011,3,False,False,False,True,False,False,False
BJ,2010-02-04 01:00:00,0.279411765,0.326530612,0.672727273,0.180327869,0.0,0.007639067,3,False,False,False,True,False,False,False
BJ,2010-02-04 02:00:00,0.279411765,0.357142857,0.672727273,0.163934426,0.333333333,0.000751944,3,False,False,False,True,False,False,False
BJ,2010-02-04 03:00:00,0.308823529,0.459183673,0.672727273,0.147540984,0.333333333,0.001520978,3,False,False,False,True,False,False,False
BJ,2010-02-04 04:00:00,0.308823529,0.459183673,0.672727273,0.147540984,0.0,0.002290011,3,False,False,False,True,False,False,False
BJ,2010-02-04 05:00:00,0.308823529,0.540816327,0.672727273,0.114754098,0.333333333,0.000751944,3,False,False,False,True,False,False,False
BJ,2010-02-04 06:00:00,0.323529412,0.591836735,0.672727273,0.114754098,1.0,0.000751944,3,False,False,False,True,False,False,False
BJ,2010-02-04 07:00:00,0.294117647,0.642857143,0.672727273,0.06557377,0.0,0.006101,3,False,False,False,True,False,False,False
BJ,2010-02-04 08:00:00,0.338235294,0.551020408,0.672727273,0.147540984,0.0,0.012971033,3,False,False,False,True,False,False,False
BJ,2010-02-04 09:00:00,0.308823529,0.306122449,0.672727273,0.229508197,0.0,0.019841066,3,False,False,False,True,False,False,False
BJ,2010-02-04 10:00:00,0.294117647,0.234693878,0.672727273,0.262295082,0.0,0.025190122,3,False,False,False,True,False,False,False
BJ,2010-02-04 11:00:00,0.294117647,0.214285714,0.672727273,0.278688525,0.666666667,0.006101,3,False,False,False,True,False,False,False
BJ,2010-02-04 12:00:00,0.264705882,0.153061224,0.654545455,0.31147541,0.0,0.004580022,3,False,False,False,True,False,False,False
BJ,2010-02-04 13:00:00,0.264705882,0.142857143,0.618181818,0.327868852,0.0,0.011450056,3,False,False,False,True,False,False,False
BJ,2010-02-04 14:00:00,0.264705882,0.142857143,0.618181818,0.327868852,0.666666667,0.002290011,3,False,False,False,True,False,False,False
BJ,2010-02-04 15:00:00,0.25,0.12244898,0.6,0.327868852,0.666666667,0.007639067,3,False,False,False,True,False,False,False
BJ,2010-02-04 16:00:00,0.25,0.12244898,0.6,0.327868852,0.666666667,0.010698112,3,False,False,False,True,False,False,False
BJ,2010-02-04 17:00:00,0.264705882,0.153061224,0.6,0.31147541,0.666666667,0.013757156,3,False,False,False,True,False,False,False
BJ,2010-02-04 18:00:00,0.294117647,0.255102041,0.618181818,0.245901639,0.666666667,0.019106212,3,False,False,False,True,False,False,False
BJ,2010-02-04 19:00:00,0.264705882,0.193877551,0.636363636,0.262295082,0.666666667,0.024455268,3,False,False,False,True,False,False,False
BJ,2010-02-04 20:00:00,0.264705882,0.193877551,0.636363636,0.262295082,0.666666667,0.025976245,3,False,False,False,True,False,False,False
BJ,2010-02-04 21:00:00,0.294117647,0.275510204,0.654545455,0.229508197,0.0,0.002290011,3,False,False,False,True,False,False,False
BJ,2010-02-04 22:00:00,0.279411765,0.214285714,0.654545455,0.262295082,0.333333333,0.000751944,3,False,False,False,True,False,False,False
BJ,2010-02-04 23:00:00,0.308823529,0.285714286,0.654545455,0.245901639,0.666666667,0.002290011,3,False,False,False,True,False,False,False
BJ,2010-02-05 00:00:00,0.308823529,0.285714286,0.654545455,0.245901639,0.666666667,0.007639067,4,False,False,False,False,True,False,False
BJ,2010-02-05 01:00:00,0.308823529,0.285714286,0.654545455,0.245901639,0.666666667,0.012988123,4,False,False,False,False,True,False,False
BJ,2010-02-05 02:00:00,0.308823529,0.285714286,0.672727273,0.245901639,0.333333333,0.000751944,4,False,False,False,False,True,False,False
BJ,2010-02-05 03:00:00,0.308823529,0.306122449,0.672727273,0.229508197,0.666666667,0.002290011,4,False,False,False,False,True,False,False
BJ,2010-02-05 04:00:00,0.367647059,0.43877551,0.672727273,0.229508197,1.0,0.002290011,4,False,False,False,False,True,False,False
BJ,2010-02-05 05:00:00,0.397058824,0.56122449,0.672727273,0.213114754,0.666666667,0.000751944,4,False,False,False,False,True,False,False
BJ,2010-02-05 06:00:00,0.397058824,0.612244898,0.690909091,0.196721311,0.333333333,0.000751944,4,False,False,False,False,True,False,False
BJ,2010-02-05 07:00:00,0.411764706,0.663265306,0.709090909,0.196721311,0.333333333,0.002272921,4,False,False,False,False,True,False,False
BJ,2010-02-05 08:00:00,0.308823529,0.326530612,0.709090909,0.213114754,0.666666667,0.004580022,4,False,False,False,False,True,False,False
BJ,2010-02-05 09:00:00,0.323529412,0.336734694,0.727272727,0.229508197,0.666666667,0.007639067,4,False,False,False,False,True,False,False
BJ,2010-02-05 10:00:00,0.382352941,0.43877551,0.727272727,0.245901639,0.333333333,0.002290011,4,False,False,False,False,True,False,False
BJ,2010-02-05 11:00:00,0.397058824,0.43877551,0.727272727,0.262295082,1.0,0.002290011,4,False,False,False,False,True,False,False
BJ,2010-02-05 12:00:00,0.382352941,0.37755102,0.727272727,0.278688525,1.0,0.005349056,4,False,False,False,False,True,False,False
BJ,2010-02-05 13:00:00,0.397058824,0.37755102,0.709090909,0.295081967,1.0,0.010698112,4,False,False,False,False,True,False,False
BJ,2010-02-05 14:00:00,0.382352941,0.346938776,0.690909091,0.295081967,0.333333333,0.002290011,4,False,False,False,False,True,False,False
BJ,2010-02-05 15:00:00,0.397058824,0.37755102,0.690909091,0.295081967,1.0,0.002290011,4,False,False,False,False,True,False,False
BJ,2010-02-05 16:00:00,0.411764706,0.408163265,0.690909091,0.295081967,1.0,0.005349056,4,False,False,False,False,True,False,False
BJ,2010-02-05 17:00:00,0.411764706,0.448979592,0.709090909,0.278688525,1.0,0.0084081,4,False,False,False,False,True,False,False
BJ,2010-02-05 18:00:00,0.411764706,0.520408163,0.709090909,0.245901639,1.0,0.009929078,4,False,False,False,False,True,False,False
BJ,2010-02-05 19:00:00,0.397058824,0.479591837,0.727272727,0.245901639,1.0,0.012988123,4,False,False,False,False,True,False,False
BJ,2010-02-05 20:00:00,0.397058824,0.520408163,0.727272727,0.229508197,1.0,0.0145091,4,False,False,False,False,True,False,False
BJ,2010-02-05 21:00:00,0.411764706,0.56122449,0.745454545,0.229508197,1.0,0.016030078,4,False,False,False,False,True,False,False
BJ,2010-02-05 22:00:00,0.411764706,0.612244898,0.763636364,0.213114754,1.0,0.019089122,4,False,False,False,False,True,False,False
BJ,2010-02-05 23:00:00,0.426470588,0.663265306,0.763636364,0.213114754,1.0,0.022148167,4,False,False,False,False,True,False,False
BJ,2010-02-06 00:00:00,0.426470588,0.724489796,0.763636364,0.196721311,1.0,0.025207212,5,False,False,False,False,False,True,False
BJ,2010-02-06 01:00:00,0.426470588,0.775510204,0.763636364,0.180327869,1.0,0.028266257,5,False,False,False,False,False,True,False
BJ,2010-02-06 02:00:00,0.426470588,0.775510204,0.763636364,0.180327869,1.0,0.031325301,5,False,False,False,False,False,True,False
BJ,2010-02-06 03:00:00,0.426470588,0.775510204,0.763636364,0.180327869,1.0,0.034384346,5,False,False,False,False,False,True,False
BJ,2010-02-06 04:00:00,0.426470588,0.724489796,0.745454545,0.196721311,1.0,0.039733402,5,False,False,False,False,False,True,False
BJ,2010-02-06 05:00:00,0.426470588,0.724489796,0.745454545,0.196721311,1.0,0.042792446,5,False,False,False,False,False,True,False
BJ,2010-02-06 06:00:00,0.411764706,0.663265306,0.745454545,0.196721311,1.0,0.045851491,5,False,False,False,False,False,True,False
BJ,2010-02-06 07:00:00,0.411764706,0.663265306,0.745454545,0.196721311,1.0,0.048910536,5,False,False,False,False,False,True,False
BJ,2010-02-06 08:00:00,0.397058824,0.612244898,0.763636364,0.196721311,0.333333333,0.000751944,5,False,False,False,False,False,True,False
BJ,2010-02-06 09:00:00,0.411764706,0.612244898,0.763636364,0.213114754,1.0,0.002290011,5,False,False,False,False,False,True,False
BJ,2010-02-06 10:00:00,0.426470588,0.612244898,0.745454545,0.229508197,1.0,0.007639067,5,False,False,False,False,False,True,False
BJ,2010-02-06 11:00:00,0.426470588,0.571428571,0.745454545,0.245901639,1.0,0.012988123,5,False,False,False,False,False,True,False
BJ,2010-02-06 12:00:00,0.426470588,0.520408163,0.727272727,0.262295082,1.0,0.018337179,5,False,False,False,False,False,True,False
BJ,2010-02-06 13:00:00,0.426470588,0.520408163,0.709090909,0.262295082,1.0,0.025207212,5,False,False,False,False,False,True,False
BJ,2010-02-06 14:00:00,0.411764706,0.448979592,0.690909091,0.278688525,1.0,0.032077245,5,False,False,False,False,False,True,False
BJ,2010-02-06 15:00:00,0.411764706,0.448979592,0.690909091,0.278688525,1.0,0.037426301,5,False,False,False,False,False,True,False
BJ,2010-02-06 16:00:00,0.411764706,0.448979592,0.672727273,0.278688525,1.0,0.042775357,5,False,False,False,False,False,True,False
BJ,2010-02-06 17:00:00,0.411764706,0.448979592,0.654545455,0.278688525,1.0,0.04964539,5,False,False,False,False,False,True,False
BJ,2010-02-06 18:00:00,0.441176471,0.571428571,0.672727273,0.262295082,1.0,0.056515423,5,False,False,False,False,False,True,False
BJ,2010-02-06 19:00:00,0.455882353,0.62244898,0.690909091,0.262295082,1.0,0.059574468,5,False,False,False,False,False,True,False
BJ,2010-02-06 20:00:00,0.485294118,0.785714286,0.690909091,0.245901639,1.0,0.062633513,5,False,False,False,False,False,True,False
BJ,2010-02-06 21:00:00,0.5,0.918367347,0.672727273,0.229508197,1.0,0.065692557,5,False,False,False,False,False,True,False
BJ,2010-02-06 22:00:00,0.5,0.918367347,0.672727273,0.229508197,1.0,0.071041613,5,False,False,False,False,False,True,False
BJ,2010-02-06 23:00:00,0.5,0.918367347,0.654545455,0.229508197,1.0,0.076390669,5,False,False,False,False,False,True,False
BJ,2010-02-07 00:00:00,0.5,0.918367347,0.654545455,0.229508197,1.0,0.079449714,6,False,False,False,False,False,False,True
BJ,2010-02-07 01:00:00,0.485294118,0.846938776,0.636363636,0.229508197,1.0,0.082508758,6,False,False,False,False,False,False,True
BJ,2010-02-07 02:00:00,0.485294118,0.846938776,0.618181818,0.229508197,0.333333333,0.000751944,6,False,False,False,False,False,False,True
BJ,2010-02-07 03:00:00,0.485294118,0.846938776,0.618181818,0.229508197,0.333333333,0.002272921,6,False,False,False,False,False,False,True
